,trenda,trendb,trendc,trendd,trende
0,-0.026666667239267618,0.4761111215281694,-3.108333400512341,8.801746211678614,15.637142690485392
1,-0.026666667239267618,0.4761111215281694,-3.108333400512341,8.801746211678614,15.637142690485392
2,-0.026666667239267618,0.4761111215281694,-3.108333400512341,8.801746211678614,15.637142690485392
3,0.03333333333125832,-0.8224074074122223,7.288611111132574,-27.69398148157503,63.01611111129165
4,-0.026666667239267618,0.4761111215281694,-3.108333400512341,8.801746211678614,15.637142690485392
5,-0.026666667239267618,0.4761111215281694,-3.108333400512341,8.801746211678614,15.637142690485392
6,-0.026666667239267618,0.4761111215281694,-3.108333400512341,8.801746211678614,15.637142690485392
7,0.004999999997417293,-0.1844444444296085,2.4874999997291294,-14.62662698225656,55.168333328520546
8,-0.024375000002309518,1.1254166666704355,-19.284375000104557,145.21297619124945,-382.0721428592767
9,0.010833333330941277,-0.5675925925849405,11.091388888717256,-95.77589946962406,331.19142856792917
10,0.0024999999979133936,-0.14092592593280373,2.9375000000833174,-26.84050264617889,113.64428571626254
11,-0.004166666670081032,0.2394444445141265,-5.169166668233271,49.639603189680386,-155.81285719711866
12,0.012291666665436574,-0.7499537037671067,17.06368055702567,-171.68359789927342,667.6915079988806
13,0.0002083333323849024,0.01893518510347769,-1.23062499808219,21.21481479424835,-92.83944436194334
14,-0.014791666727761903,1.0427314837624726,-27.36923611807313,317.0642719545692,-1345.346383938471
15,-0.013125007460436593,0.9226394434599949,-24.131473741542006,278.35475312403906,-1172.1893246079997
16,-0.013125007460436593,0.9226394434599949,-24.131473741542006,278.35475312403906,-1172.1893246079997
17,-0.013125007460436593,0.9226394434599949,-24.131473741542006,278.35475312403906,-1172.1893246079997
18,-0.0033333332922266482,0.3361111093712707,-12.453333335333538,201.53008022075366,-1181.3914375355905
19,-0.013125007460436593,0.9226394434599949,-24.131473741542006,278.35475312403906,-1172.1893246079997
20,-0.0033333332922266482,0.3361111093712707,-12.453333335333538,201.53008022075366,-1181.3914375355905
21,0.06500012363759895,-6.291678820086378,227.88544715791653,-3661.0670601051925,22036.954583066934
22,-0.0033333332922266482,0.3361111093712707,-12.453333335333538,201.53008022075366,-1181.3914375355905
23,0.06500012363759895,-6.291678820086378,227.88544715791653,-3661.0670601051925,22036.954583066934
24,0.07541657454818021,-8.335452748801643,344.9836037148429,-6336.766803622006,43608.1235672335
25,0.06500012363759895,-6.291678820086378,227.88544715791653,-3661.0670601051925,22036.954583066934
26,-0.02125019644140757,2.5156710583134028,-111.47586157893056,2191.2650897781077,-16099.71799917686
27,0.02333365336573723,-2.8574462818923814,131.15871301878408,-2674.375887514781,20459.7289457136
28,-0.03125040052249565,3.9119949539189904,-183.43113591844525,3818.3466602702,-29752.833002322343
29,0.012916910914963584,-1.7204946546812776,85.73251259419095,-1894.2823799124274,15680.441072767893
30,0.028749719418326464,-3.8376472997119935,191.81044481920316,-4254.537217841259,35357.667200547345
31,-0.010624574709910902,1.5322096085234542,-82.64423457066763,1975.939254307866,-17648.56767842357
32,-0.023959232033246115,3.3898963174446615,-179.63382286505654,4225.134315417,-37196.17205712785
33,0.012083419547076577,-1.780105550693509,98.30253469697674,-2411.8032706034123,22201.9231760295
34,-0.0024992774191857376,0.34674289645449285,-17.932177528498894,409.32691612703684,-3455.5329387098222
35,-0.010624574709910902,1.5322096085234542,-82.64423457066763,1975.939254307866,-17648.56767842357
36,0.0316677207732263,-4.9690554802838784,292.17653259150916,-7630.0979850614185,74691.18329461465
37,-0.037500589859476234,6.103613984749526,-372.2282900276829,10080.543875053118,-102266.87721366416
38,0.0010421907209099133,-0.1992079958089736,14.109309886458895,-439.6931720888217,5113.5172049081575
39,0.005415221695390333,-0.9596620346835142,63.623412466307144,-1870.4304527293882,20594.590206147805
40,-0.006248875963038034,1.0687858238137005,-68.59431937732593,1957.9340206782254,-20953.093332507262
41,0.04270808234107988,-7.55639060817089,501.0327967142473,-14755.598117548558,162875.96683536927
42,0.04270808234107988,-7.55639060817089,501.0327967142473,-14755.598117548558,162875.96683536927
43,0.04270808234107988,-7.55639060817089,501.0327967142473,-14755.598117548558,162875.96683536927
